Paragraph,Polarity,Subjectivity
780,0.07704081632653062,0.6316326530612245
781,0.12434523809523809,0.47613095238095243
782,0.3243452380952381,0.47613095238095227
783,0.08321000704721636,0.464446793516561
784,-0.015438596491228064,0.36877192982456136
785,0.18235294117647058,0.3431372549019608
786,0.45,0.5239583333333333
787,0.07983193277310922,0.5429271708683472
788,0.17587412587412585,0.4029137529137529
789,0.075,0.5499999999999999
790,0.06349206349206349,0.3549603174603175
791,-0.019791666666666666,0.409375
792,0.1121794871794872,0.40054945054945057
793,0.12291666666666666,0.49999999999999994
794,0.1732142857142857,0.4968253968253968
795,0.0919642857142857,0.5014880952380951
796,0.05089285714285714,0.46696428571428567
797,0.1628982128982129,0.42148407148407147
798,0.10746336996336996,0.5696428571428571
799,-0.10321428571428572,0.38317460317460317
800,0.008333333333333326,0.4316666666666667
801,-0.02031250000000001,0.4953125
802,0.06349999999999999,0.4581666666666665
803,0.05873015873015873,0.34206349206349207
804,0.13833333333333334,0.47250000000000003
805,0.21648948877209742,0.527846127302649
806,0.45,0.8194444444444445
807,0.17708333333333334,0.44166666666666665
808,0.11183333333333334,0.5013129251700681
809,0.35,0.6666666666666667
810,0.028306878306878305,0.5033068783068783
811,0.006410256410256409,0.46794871794871784
812,-0.030952380952380953,0.4939625850340136
813,0.12499999999999999,0.505
814,-0.05198412698412698,0.35304232804232805
815,0.1319345238095238,0.5309151785714286
816,0.25,0.75
817,0.0,0.0
818,0.04,0.2333333333333334
819,0.03125,0.60625
820,-0.014285714285714282,0.4160714285714285
821,0.0,0.2125
822,0.02717948717948717,0.3435897435897436
823,0.23944444444444443,0.5648148148148148
824,0.34,0.5599999999999999
825,0.0,0.2
826,0.18958333333333333,0.49074074074074076
827,0.15624999999999997,0.571875
828,0.1062301587301587,0.47587301587301584
829,0.16274509803921572,0.5532679738562092
830,0.05,0.35
831,0.009821428571428573,0.36085164835164846
832,0.0,0.5
833,0.1357142857142857,0.6547619047619048
834,-0.03333333333333333,0.20833333333333334
835,0.1496969696969697,0.6012121212121212
836,0.24500000000000002,0.6296031746031746
837,0.09375,0.375
838,0.2928571428571428,0.4057142857142858
839,0.2635416666666667,0.4553571428571429
840,0.034560931899641587,0.4130465949820789
841,0.17272727272727273,0.5045454545454544
842,0.08333333333333334,0.4416666666666667
843,0.18333333333333335,0.5416666666666666
844,0.20750000000000002,0.5741666666666667
845,0.019088669950738917,0.42463054187192123
846,0.05530675054112555,0.46253043831168833
847,-0.3,1.0
848,0.06666666666666668,0.44722222222222224
849,0.0,0.0
850,-0.18333333333333332,0.46388888888888885
851,0.05736607142857142,0.42375992063492074
852,0.20615079365079367,0.5996031746031746
853,0.3,0.76
854,0.09114583333333334,0.46875000000000006
855,-0.08522727272727272,0.4772727272727273
856,0.06050793650793652,0.6444444444444445
857,0.02140804597701149,0.36398467432950193
858,-0.04880952380952381,0.5809523809523809
859,-0.05416666666666667,0.22499999999999998
860,0.17,0.4164583333333333
861,-0.15666666666666665,0.7714285714285715
862,-0.0361111111111111,0.6703703703703704
863,-0.2333333333333333,0.5
864,-0.05,0.3729166666666667
865,0.032185374149659864,0.46724773242630385
866,0.14806346136133372,0.4285414939670259
867,-0.5,1.0
868,0.0886111111111111,0.27805555555555556
869,0.054165279165279176,0.4255328005328005
870,-0.0057692307692307635,0.5250000000000001
871,0.2591575091575092,0.529029304029304
872,-0.06666666666666668,0.5466666666666666
873,-0.08571428571428573,0.43571428571428567
874,0.24256854256854254,0.49143217893217894
875,0.2464285714285715,0.6778571428571428
876,-0.13333333333333333,0.5333333333333333
877,0.11119963369963372,0.41824175824175824
878,0.060833333333333316,0.39916666666666667
879,0.018333333333333344,0.6033333333333333
880,-0.08831168831168831,0.4467532467532467
881,0.19166666666666665,0.5416666666666666
882,0.10508021390374332,0.37673796791443853
883,0.325,0.425
884,0.3,0.5
885,0.07083333333333333,0.3666666666666667
886,0.0970982142857143,0.4589285714285714
887,0.15739648033126297,0.5031884057971014
888,0.18250000000000002,0.3825
889,0.16435185185185186,0.3776234567901234
890,-0.10178571428571428,0.4928571428571429
891,-0.09062500000000001,0.315625
892,0.05896464646464645,0.43590067340067334
893,-0.02840909090909091,0.30113636363636365
894,-0.015493197278911566,0.4915419501133786
895,0.044444444444444446,0.5444444444444444
896,-0.0070436507936507955,0.36150793650793656
897,0.15691823899371066,0.49045073375262044
898,0.0798913043478261,0.427536231884058
899,0.029365079365079358,0.4301587301587302
900,0.08372093023255812,0.4997416020671833
901,-0.08683333333333332,0.41877777777777775
902,0.11666666666666667,0.43333333333333335
903,0.21875,0.2533653846153846
904,0.24479166666666666,0.6737847222222222
905,-0.24722222222222223,0.7861111111111111
906,0.1625,0.37916666666666665
907,0.0050793650793650785,0.5428571428571428
908,0.09583333333333333,0.22777777777777777
909,0.15,0.45
910,0.2506060606060606,0.4565268065268065
911,0.062499999999999986,0.54
912,0.012373737373737377,0.4949494949494949
913,0.16666666666666666,0.19999999999999998
914,-0.058357142857142864,0.4044285714285714
915,-0.1111111111111111,0.3333333333333333
916,0.18958333333333333,0.43125
917,-0.01789215686274508,0.35509803921568633
918,0.05,0.26666666666666666
919,-0.03333333333333333,0.16666666666666666
920,0.06063311688311688,0.5497294372294371
921,0.11776190476190478,0.5305054945054944
922,0.15,0.5266666666666666
923,0.018849206349206348,0.47678571428571426
924,0.0,0.2
925,-0.004573412698412697,0.4214087301587301
926,0.0,0.0
927,0.1691287878787879,0.6415404040404041
928,0.03531746031746032,0.5152777777777777
929,-0.11136363636363637,0.49015151515151517
930,0.021180555555555557,0.43881543803418804
931,0.18181818181818182,0.5916666666666667
932,0.6,0.8
933,0.0,0.0
934,0.08854166666666669,0.38402777777777786
935,0.2,0.625
936,0.15185185185185185,0.5078703703703704
937,0.19624999999999998,0.4883333333333334
938,0.2357142857142857,0.4714285714285714
939,0.1750274725274725,0.5714701094112858
940,-0.016666666666666663,0.5166666666666667
941,-0.0475,0.45199999999999996
942,0.025000000000000012,0.5499999999999999
943,0.05773809523809522,0.36607142857142855
944,0.054718350754936126,0.49724157955865267
945,0.08125,0.4341666666666666
946,-0.155,0.51
947,0.024107142857142865,0.5162698412698412
948,-0.0646875,0.5961805555555556
949,0.05000000000000001,0.33888888888888885
950,0.10663919413919414,0.5126831501831501
951,0.006136054421768693,0.5072040816326531
952,0.07142857142857142,0.5089285714285714
953,0.1769230769230769,0.5230769230769231
954,0.24375,0.80625
955,-0.057623106060606055,0.6664299242424242
956,0.07500000000000001,0.35185185185185186
957,0.23337912087912088,0.6008241758241758
958,0.1449404761904762,0.5882936507936508
959,-0.09999999999999999,0.12222222222222222
960,0.06723809523809526,0.6868571428571428
961,0.25555555555555554,0.7794871794871794
962,0.13821839080459772,0.5923076923076922
963,0.050361394557823146,0.4930272108843537
964,0.17535511363636366,0.5115135732323233
965,0.08060966810966812,0.43341450216450217
966,0.045454545454545456,0.43333333333333335
967,0.1949404761904762,0.4865079365079364
968,0.015773809523809527,0.31418650793650793
969,0.14181096681096678,0.5025974025974026
970,0.1125,0.25
971,0.1486111111111111,0.4722222222222222
972,0.11489898989898989,0.6155723905723907
973,0.09484649122807016,0.4752923976608187
974,0.05365853658536586,0.4268292682926829
975,0.008928571428571421,0.4261904761904762
976,-0.0951388888888889,0.4312500000000001
977,0.0896694214876033,0.5231404958677686
978,0.13346007063112328,0.5061659831396674
979,0.233994708994709,0.6375661375661374
980,0.17045454545454547,0.4068181818181818
981,0.11000000000000001,0.5032142857142856
982,5.551115123125783e-18,0.6900000000000001
983,0.27142857142857146,0.43809523809523804
984,0.05631868131868131,0.5253663003663003
985,0.04504329004329004,0.510501443001443
986,0.06621212121212121,0.5479292929292929
987,0.09862155388471178,0.4765664160401002
988,0.11562499999999999,0.4083333333333334
989,0.07783333333333334,0.6204102564102564
990,-0.06553571428571428,0.5092261904761906
991,0.08509009009009008,0.5726645876645878
992,0.008082706766917299,0.5304302422723476
993,0.09166666666666663,0.5493055555555556
994,0.19516666666666668,0.5329555555555556
995,0.11517857142857144,0.4017857142857143
996,0.2380952380952381,0.3988095238095238
997,0.11798245614035088,0.47178362573099414
998,0.11498015873015872,0.3867063492063493
999,0.3,0.75
1000,0.03038720538720537,0.4904882154882154
1001,0.15,0.6137896825396826
1002,0.027678571428571424,0.4366758241758241
1003,0.2204545454545455,0.4636363636363636
1004,0.08124999999999999,0.49062500000000003
1005,0.07936507936507936,0.5746031746031746
1006,0.10636288998357962,0.4825533661740558
1007,0.02499999999999999,0.47333333333333333
1008,0.0593253968253968,0.5510582010582011
1009,0.14596530920060333,0.44475867269984914
1010,-0.05535714285714285,0.6089285714285714
1011,-0.038636363636363635,0.4598484848484848
1012,0.1,0.6
1013,0.21444444444444447,0.5994444444444443
1014,0.0902097902097902,0.43916083916083914
1015,0.07115384615384615,0.3398915187376726
1016,-0.021428571428571425,0.3799107142857143
1017,0.14114583333333333,0.46041666666666664
1018,0.17777777777777778,0.6222222222222222
1019,-0.07738095238095238,0.20535714285714288
1020,0.07724867724867726,0.33214285714285713
1021,0.15181818181818182,0.5786796536796537
1022,0.2705952380952381,0.42595238095238097
1023,0.07668650793650793,0.5230654761904763
1024,-0.03112244897959184,0.3753401360544218
1025,0.08333333333333333,0.35000000000000003
1026,0.0,0.0
1027,0.10833333333333334,0.6333333333333333
1028,0.033001893939393935,0.4013257575757575
1029,0.0,0.0
1030,0.02278630460448642,0.3213006690279418
1031,0.04850427350427351,0.43910256410256415
1032,0.22870370370370374,0.5841049382716049
1033,-0.17291666666666666,0.61875
1034,0.025,0.2
1035,0.0,0.0
1036,0.06321428571428571,0.4852380952380952
1037,0.012499999999999992,0.24398148148148147
1038,-0.06666666666666667,0.3666666666666667
1039,0.0,0.5
1040,0.03125,0.6875
1041,0.05724852071005915,0.5327251808021038
1042,0.0025270184361093403,0.4064129052765416
1043,0.024886621315192745,0.3700680272108844
1044,0.01602777777777779,0.5485555555555555
1045,-0.08680555555555554,0.4880555555555555
1046,-0.07777777777777779,0.3222222222222222
1047,0.14350198412698414,0.41284722222222214
1048,-0.0006944444444444512,0.5125
1049,0.18857142857142856,0.5132936507936507
1050,0.3125,0.5097222222222222
1051,0.05896464646464647,0.44648268398268404
1052,0.25,0.45
1053,0.07142857142857144,0.2642857142857143
1054,-0.011111111111111115,0.20092592592592595
1055,0.0779513888888889,0.4148313492063492
1056,0.10333333333333335,0.4595833333333334
1057,0.11666666666666665,0.5
1058,0.07962962962962965,0.5049382716049382
1059,0.13437499999999997,0.6057291666666667
1060,0.05318722943722943,0.55001443001443
1061,0.07321428571428572,0.5369047619047619
1062,-0.007291666666666665,0.546875
1063,0.11176470588235293,0.2852941176470588
1064,0.043174603174603185,0.5021123321123321
1065,0.2020408163265306,0.585204081632653
1066,-0.001679841897233204,0.39122326948413905
1067,0.07647058823529411,0.4024509803921568
1068,0.23888888888888887,0.5925925925925926
1069,0.0,0.19999999999999998
1070,0.11025641025641024,0.7326923076923075
1071,0.12976190476190477,0.40158730158730155
1072,0.125,0.22166666666666668
1073,0.0002688172043010752,0.43844086021505374
1074,-0.07962962962962963,0.4574074074074075
1075,-0.018640873015873013,0.5472939560439561
1076,0.1164862914862915,0.518109668109668
1077,0.09651162790697675,0.41802325581395344
1078,0.008333333333333335,0.3820512820512821
1079,0.14591666666666664,0.5861666666666666
1080,0.1419642857142857,0.5034297052154196
1081,0.18703703703703703,0.34465811965811965
1082,0.16377551020408165,0.44149659863945573
1083,0.2833333333333334,0.6555555555555556
1084,0.23636363636363636,0.6621212121212121
1085,0.04650000000000001,0.43333333333333335
1086,-0.12575757575757573,0.4382154882154883
1087,-0.011249999999999993,0.5237499999999999
1088,-0.019696969696969695,0.6128787878787878
1089,0.0642857142857143,0.4750000000000001
1090,0.09523809523809525,0.5476190476190477
1091,0.26666666666666666,0.5
1092,0.07629310344827588,0.4985632183908047
1093,0.005628019323671494,0.43466183574879225
1094,0.185,0.4175
1095,0.2517857142857143,0.6016369047619048
1096,-0.0024603174603174496,0.551904761904762
1097,0.08333333333333333,0.35000000000000003
1098,-0.09833333333333333,0.8933333333333332
1099,-0.5,0.5
1100,-0.08333333333333333,0.29166666666666663
1101,0.0,0.12142857142857143
1102,0.0,0.0
1103,0.0,0.0
1104,-0.003333333333333336,0.38666666666666666
1105,0.1306802721088435,0.5537074829931973
1106,0.15190422322775263,0.663964303670186
1107,0.21363636363636362,0.6354545454545454
1108,0.14989177489177485,0.5254329004329004
1109,0.0,0.75
1110,0.05895604395604394,0.4897517297517298
1111,0.3028571428571428,0.5267857142857142
1112,0.06574074074074074,0.3703703703703704
1113,0.08541666666666667,0.74375
1114,0.2833333333333333,0.425
1115,0.11404761904761904,0.4867559523809524
1116,0.13124999999999998,0.25625
1117,0.10729166666666666,0.453125
1118,0.022222222222222216,0.5416666666666666
1119,0.1,0.3
1120,0.08833333333333333,0.41375
1121,0.21562499999999998,0.403125
1122,0.0038461538461538494,0.5980769230769231
1123,0.035,0.41999999999999993
1124,0.10261904761904761,0.4197619047619048
1125,0.14285714285714285,0.5
1126,0.10975274725274724,0.3592948717948718
1127,0.07094988344988343,0.4802701571932341
1128,-0.05535714285714284,0.3800595238095238
1129,0.1340909090909091,0.5047979797979797
1130,-0.27499999999999997,0.43928571428571433
1131,0.10519480519480523,0.5740259740259742
1132,-0.034722222222222224,0.412962962962963
1133,0.12536231884057972,0.5181159420289855
1134,0.10308641975308641,0.5938271604938271
1135,0.0,0.0
1136,0.10920935545935545,0.5684844476511143
1137,0.05408375226923613,0.36536621980170375
1138,0.22329545454545452,0.49119318181818183
1139,0.08468045112781952,0.48875313283208016
1140,0.0846153846153846,0.4089743589743589
1141,0.11849867724867726,0.5355026455026455
1142,0.15056517556517557,0.3917207792207792
1143,0.07502951593860685,0.4871654860291224
1144,0.1285714285714286,0.4119047619047619
1145,0.09556277056277056,0.4071262071262071
1146,0.09498106060606062,0.5547111742424242
1147,0.10113636363636364,0.4558712121212121
1148,-0.05714285714285716,0.6226190476190475
1149,0.023482726423902894,0.3997665732959851
1150,-0.15643939393939393,0.34599567099567097
1151,0.09772727272727272,0.434090909090909
1152,0.14581932773109246,0.3831232492997199
1153,0.0012987012987012991,0.2645743145743146
